Date,Open,High,Low,Close,Volume
2020-12-02 13:45,1.20777,1.20783,1.20744,1.20757,1003
2020-12-02 13:46,1.20758,1.20781,1.20758,1.2076,692
2020-12-02 13:47,1.20761,1.20777,1.20752,1.20777,851
2020-12-02 13:48,1.20776,1.20778,1.20759,1.20759,581
2020-12-02 13:49,1.20759,1.20768,1.20723,1.20732,601
2020-12-02 13:50,1.20731,1.20732,1.2071,1.2072,454
2020-12-02 13:51,1.20722,1.20736,1.20721,1.20733,589
2020-12-02 13:52,1.20732,1.20748,1.20732,1.20741,544
2020-12-02 13:53,1.2074,1.20748,1.20731,1.20732,388
2020-12-02 13:54,1.20731,1.20739,1.20713,1.20713,551
2020-12-02 13:55,1.20712,1.20725,1.20701,1.20702,358
2020-12-02 13:56,1.20701,1.20721,1.20697,1.207,511
2020-12-02 13:57,1.20701,1.20711,1.20688,1.20695,675
2020-12-02 13:58,1.20695,1.20695,1.20663,1.20664,495
2020-12-02 13:59,1.20663,1.20679,1.20659,1.2066,375
2020-12-02 14:00,1.2066,1.20677,1.20648,1.20675,412
2020-12-02 14:01,1.20674,1.20692,1.20667,1.20692,280
2020-12-02 14:02,1.20692,1.20738,1.20683,1.20733,492
2020-12-02 14:03,1.20733,1.20742,1.20701,1.20706,394
2020-12-02 14:04,1.20707,1.20736,1.20703,1.20722,380
2020-12-02 14:05,1.20722,1.20731,1.207,1.20713,420
2020-12-02 14:06,1.20715,1.20726,1.207,1.20714,395
2020-12-02 14:07,1.20714,1.20726,1.20688,1.20695,321
2020-12-02 14:08,1.20698,1.20705,1.20665,1.20679,590
2020-12-02 14:09,1.20679,1.20682,1.20655,1.20655,407
2020-12-02 14:10,1.20656,1.20682,1.20655,1.20677,493
2020-12-02 14:11,1.20679,1.20689,1.20671,1.20682,503
2020-12-02 14:12,1.20682,1.20686,1.2067,1.20683,480
2020-12-02 14:13,1.20682,1.20685,1.20664,1.20665,345
2020-12-02 14:14,1.20666,1.20707,1.20666,1.20704,490
2020-12-02 14:15,1.20704,1.20711,1.20686,1.20709,503
2020-12-02 14:16,1.20708,1.2071,1.20677,1.20691,190
2020-12-02 14:17,1.20691,1.20703,1.2069,1.2069,387
2020-12-02 14:18,1.20689,1.20693,1.20673,1.20686,253
2020-12-02 14:19,1.20688,1.2069,1.20674,1.20681,394
2020-12-02 14:20,1.20682,1.20684,1.20671,1.20673,405
2020-12-02 14:21,1.20672,1.20678,1.20653,1.20664,438
2020-12-02 14:22,1.20665,1.20666,1.20606,1.20607,520
2020-12-02 14:23,1.20608,1.20624,1.20601,1.20618,567
2020-12-02 14:24,1.20618,1.20629,1.20613,1.20629,541
2020-12-02 14:25,1.20629,1.2063,1.20612,1.20621,671
2020-12-02 14:26,1.20624,1.20666,1.20621,1.20656,508
2020-12-02 14:27,1.20656,1.2067,1.20644,1.20668,381
2020-12-02 14:28,1.20668,1.20702,1.20666,1.20689,494
2020-12-02 14:29,1.20691,1.20726,1.2069,1.20719,525
2020-12-02 14:30,1.2072,1.20729,1.20701,1.20712,1039
2020-12-02 14:31,1.20712,1.20737,1.20702,1.20735,843
2020-12-02 14:32,1.20734,1.20744,1.20718,1.20722,557
2020-12-02 14:33,1.2072,1.20721,1.20706,1.20707,550
2020-12-02 14:34,1.20707,1.2072,1.20691,1.20701,682
2020-12-02 14:35,1.20701,1.20704,1.20666,1.20691,643
2020-12-02 14:36,1.2069,1.20712,1.20688,1.20698,531
2020-12-02 14:37,1.20698,1.20728,1.20693,1.20722,503
2020-12-02 14:38,1.20725,1.20733,1.2071,1.20726,468
2020-12-02 14:39,1.20728,1.20747,1.20714,1.20747,612
2020-12-02 14:40,1.20746,1.20767,1.20736,1.20762,632
2020-12-02 14:41,1.2076,1.20827,1.20754,1.20816,806
2020-12-02 14:42,1.20816,1.20825,1.20803,1.20817,627
2020-12-02 14:43,1.20816,1.20821,1.20796,1.20802,915
2020-12-02 14:44,1.20805,1.20811,1.20796,1.20807,712
2020-12-02 14:45,1.20808,1.20829,1.20799,1.20804,1015
2020-12-02 14:46,1.20805,1.2081,1.2078,1.20786,572
2020-12-02 14:47,1.20785,1.20798,1.20782,1.20786,682
2020-12-02 14:48,1.20785,1.20791,1.20757,1.20765,574
2020-12-02 14:49,1.20767,1.2078,1.20754,1.20756,601
2020-12-02 14:50,1.20753,1.20762,1.20739,1.20749,739
2020-12-02 14:51,1.20749,1.20806,1.20749,1.20801,543
2020-12-02 14:52,1.20802,1.20815,1.20787,1.2081,665
2020-12-02 14:53,1.20809,1.20821,1.20796,1.20807,322
2020-12-02 14:54,1.20806,1.20823,1.20789,1.20802,294
2020-12-02 14:55,1.20804,1.20811,1.20788,1.20808,516
2020-12-02 14:56,1.20807,1.20828,1.20804,1.20822,498
2020-12-02 14:57,1.20821,1.20822,1.20802,1.20816,736
2020-12-02 14:58,1.20818,1.20824,1.20808,1.20813,564
2020-12-02 14:59,1.20812,1.20825,1.20796,1.20824,684
2020-12-02 15:00,1.20824,1.20847,1.20822,1.20842,727
2020-12-02 15:01,1.20844,1.20863,1.20839,1.20862,568
2020-12-02 15:02,1.20863,1.20949,1.20856,1.20938,715
2020-12-02 15:03,1.20937,1.20937,1.20887,1.20901,521
2020-12-02 15:04,1.209,1.20936,1.20898,1.20916,377
2020-12-02 15:05,1.20915,1.20921,1.20905,1.20915,494
2020-12-02 15:06,1.20915,1.20929,1.20901,1.20919,466
2020-12-02 15:07,1.20919,1.2093,1.20898,1.20926,414
2020-12-02 15:08,1.20927,1.20942,1.20926,1.20937,540
2020-12-02 15:09,1.20937,1.20949,1.20922,1.20933,543
2020-12-02 15:10,1.20935,1.20938,1.20912,1.20927,647
2020-12-02 15:11,1.20927,1.20937,1.20925,1.20933,276
2020-12-02 15:12,1.20935,1.2095,1.2093,1.20944,901
2020-12-02 15:13,1.20944,1.20955,1.20935,1.20935,840
2020-12-02 15:14,1.20936,1.20936,1.2091,1.20911,898
2020-12-02 15:15,1.2091,1.20934,1.20906,1.20926,463
2020-12-02 15:16,1.20926,1.20944,1.20925,1.2094,496
2020-12-02 15:17,1.20941,1.20949,1.2093,1.20945,434
2020-12-02 15:18,1.20949,1.21071,1.20939,1.21069,897
2020-12-02 15:19,1.21068,1.21081,1.21029,1.21072,717
2020-12-02 15:20,1.21071,1.21077,1.21046,1.21062,783
2020-12-02 15:21,1.21061,1.21062,1.21014,1.21015,598
2020-12-02 15:22,1.21015,1.21025,1.21003,1.2102,563
2020-12-02 15:23,1.2102,1.21031,1.21001,1.21001,416
2020-12-02 15:24,1.21003,1.21009,1.20968,1.20972,490
2020-12-02 15:25,1.20972,1.20973,1.20945,1.20965,593
2020-12-02 15:26,1.20966,1.20979,1.20951,1.20952,687
2020-12-02 15:27,1.20952,1.20971,1.20947,1.20962,733
2020-12-02 15:28,1.20961,1.20964,1.20935,1.20948,513
2020-12-02 15:29,1.20949,1.20961,1.20941,1.20942,596
2020-12-02 15:30,1.20941,1.2098,1.20939,1.20969,690
2020-12-02 15:31,1.20971,1.21011,1.20971,1.21009,642
2020-12-02 15:32,1.21009,1.21018,1.20981,1.21018,972
2020-12-02 15:33,1.2102,1.21033,1.21012,1.21032,520
2020-12-02 15:34,1.21032,1.21037,1.20992,1.20993,655
2020-12-02 15:35,1.20993,1.20993,1.20981,1.20987,347
2020-12-02 15:36,1.20986,1.20989,1.20966,1.20969,572
2020-12-02 15:37,1.20968,1.20968,1.20935,1.20936,631
2020-12-02 15:38,1.20936,1.20942,1.20906,1.20912,754
2020-12-02 15:39,1.20913,1.20928,1.20906,1.20911,535
2020-12-02 15:40,1.20911,1.20943,1.20911,1.20942,297
2020-12-02 15:41,1.20941,1.20979,1.20941,1.20972,403
2020-12-02 15:42,1.2097,1.20987,1.20962,1.20976,367
2020-12-02 15:43,1.20975,1.20988,1.2097,1.20978,577
2020-12-02 15:44,1.20978,1.20983,1.20942,1.20946,495
2020-12-02 15:45,1.20946,1.20965,1.20945,1.20948,530
2020-12-02 15:46,1.20947,1.20948,1.20926,1.20943,510
2020-12-02 15:47,1.20943,1.20973,1.2094,1.2096,356
2020-12-02 15:48,1.20962,1.20979,1.20962,1.20972,335
2020-12-02 15:49,1.20974,1.20985,1.20968,1.20968,370
2020-12-02 15:50,1.20969,1.20972,1.20932,1.20951,527
2020-12-02 15:51,1.20952,1.20955,1.20886,1.20897,626
2020-12-02 15:52,1.20898,1.20904,1.20879,1.20885,518
2020-12-02 15:53,1.20884,1.2092,1.20884,1.20907,404
2020-12-02 15:54,1.20907,1.20917,1.20901,1.20901,241
2020-12-02 15:55,1.20901,1.20901,1.20819,1.20838,643
2020-12-02 15:56,1.2084,1.20853,1.208,1.20831,585
2020-12-02 15:57,1.20831,1.20841,1.20781,1.20803,786
2020-12-02 15:58,1.20803,1.20817,1.20754,1.20763,755
2020-12-02 15:59,1.20763,1.20789,1.20751,1.20782,961
2020-12-02 16:00,1.20781,1.20797,1.20755,1.20765,816
2020-12-02 16:01,1.20765,1.20802,1.2076,1.20788,855
2020-12-02 16:02,1.20789,1.20811,1.20781,1.20796,631
2020-12-02 16:03,1.20796,1.20802,1.20781,1.20796,590
2020-12-02 16:04,1.20798,1.20829,1.20798,1.20817,226
2020-12-02 16:05,1.20817,1.20841,1.20811,1.20821,535
2020-12-02 16:06,1.20822,1.20839,1.20819,1.20828,453
2020-12-02 16:07,1.20827,1.20847,1.20817,1.2084,322
2020-12-02 16:08,1.20841,1.20842,1.20823,1.20823,288
2020-12-02 16:09,1.20823,1.2084,1.20812,1.20838,299
2020-12-02 16:10,1.2084,1.20847,1.20837,1.20847,384
2020-12-02 16:11,1.20845,1.20845,1.20817,1.20828,444
2020-12-02 16:12,1.20827,1.20847,1.20826,1.20845,412
2020-12-02 16:13,1.20846,1.20863,1.20844,1.20857,551
2020-12-02 16:14,1.20858,1.20867,1.20854,1.20862,586
2020-12-02 16:15,1.20863,1.20874,1.20856,1.20862,459
2020-12-02 16:16,1.20861,1.2087,1.20842,1.20854,396
2020-12-02 16:17,1.20852,1.2086,1.20833,1.20849,562
2020-12-02 16:18,1.20848,1.20848,1.20839,1.20843,339
2020-12-02 16:19,1.20844,1.20857,1.20844,1.20852,417
2020-12-02 16:20,1.20852,1.20865,1.20845,1.20846,240
2020-12-02 16:21,1.20847,1.20847,1.20825,1.20825,412
2020-12-02 16:22,1.20827,1.20838,1.2082,1.20828,273
2020-12-02 16:23,1.20829,1.20832,1.20819,1.20821,168
2020-12-02 16:24,1.20822,1.20822,1.20809,1.20809,245
2020-12-02 16:25,1.20809,1.20854,1.20808,1.20849,384
2020-12-02 16:26,1.2085,1.20868,1.20849,1.2086,297
2020-12-02 16:27,1.20859,1.20891,1.20858,1.20882,266
2020-12-02 16:28,1.2088,1.20889,1.20868,1.20889,353
2020-12-02 16:29,1.20888,1.20896,1.20874,1.20894,528
2020-12-02 16:30,1.20892,1.20918,1.20889,1.2091,608
2020-12-02 16:31,1.2091,1.20913,1.20883,1.20891,592
2020-12-02 16:32,1.20892,1.20898,1.20878,1.20887,544
2020-12-02 16:33,1.20885,1.20885,1.20876,1.20877,292
2020-12-02 16:34,1.20878,1.20894,1.20877,1.20884,596
2020-12-02 16:35,1.20885,1.20912,1.20884,1.20911,301
2020-12-02 16:36,1.2091,1.20919,1.20908,1.20919,221
2020-12-02 16:37,1.2092,1.20938,1.20918,1.20937,442
2020-12-02 16:38,1.20938,1.20958,1.20938,1.20952,373
2020-12-02 16:39,1.20952,1.20952,1.20921,1.20927,316
2020-12-02 16:40,1.20925,1.20944,1.20925,1.20941,239
2020-12-02 16:41,1.2094,1.20946,1.20933,1.20936,187
2020-12-02 16:42,1.20937,1.20937,1.2091,1.20911,138
2020-12-02 16:43,1.20912,1.20927,1.20896,1.20921,237
2020-12-02 16:44,1.2092,1.20922,1.20915,1.20917,157
2020-12-02 16:45,1.20917,1.20917,1.20876,1.20896,260
2020-12-02 16:46,1.20895,1.20902,1.20886,1.20893,172
2020-12-02 16:47,1.20892,1.20903,1.20892,1.20899,149
2020-12-02 16:48,1.20901,1.20902,1.20885,1.20885,187
2020-12-02 16:49,1.20885,1.20926,1.2088,1.20922,373
2020-12-02 16:50,1.20921,1.2093,1.20916,1.20917,133
2020-12-02 16:51,1.20917,1.20922,1.20916,1.20919,81
2020-12-02 16:52,1.2092,1.20927,1.20916,1.20921,154
2020-12-02 16:53,1.2092,1.20929,1.20916,1.20917,151
2020-12-02 16:54,1.20917,1.20921,1.20906,1.20918,257
2020-12-02 16:55,1.20919,1.20946,1.20918,1.20939,346
2020-12-02 16:56,1.2094,1.20955,1.20937,1.20943,381
2020-12-02 16:57,1.20942,1.20947,1.20937,1.20946,250
2020-12-02 16:58,1.20948,1.20948,1.20927,1.20933,176
2020-12-02 16:59,1.20933,1.20944,1.2092,1.20927,204
2020-12-02 17:00,1.20928,1.20938,1.20907,1.20916,347
2020-12-02 17:01,1.20917,1.2092,1.20907,1.20913,172
2020-12-02 17:02,1.20915,1.20915,1.20902,1.20907,189
2020-12-02 17:03,1.20909,1.20911,1.209,1.209,158
2020-12-02 17:04,1.209,1.20913,1.209,1.20912,233
2020-12-02 17:05,1.20914,1.20916,1.20896,1.20901,184
2020-12-02 17:06,1.20902,1.20905,1.20897,1.20901,154
2020-12-02 17:07,1.20901,1.20916,1.20901,1.20907,128
2020-12-02 17:08,1.20907,1.2092,1.20907,1.20918,79
2020-12-02 17:09,1.20918,1.20921,1.20906,1.20912,166
2020-12-02 17:10,1.20912,1.20932,1.20911,1.20923,209
2020-12-02 17:11,1.20924,1.20931,1.20924,1.20927,110
2020-12-02 17:12,1.20927,1.20932,1.20918,1.20923,113
2020-12-02 17:13,1.20922,1.20931,1.20912,1.20912,113
2020-12-02 17:14,1.20913,1.20913,1.20906,1.20906,173
2020-12-02 17:15,1.20905,1.20906,1.20896,1.20896,153
2020-12-02 17:16,1.20897,1.20897,1.20888,1.20895,147
2020-12-02 17:17,1.20895,1.20897,1.20885,1.20886,64
2020-12-02 17:18,1.20885,1.20891,1.2088,1.20882,151
2020-12-02 17:19,1.20883,1.2089,1.20879,1.20882,143
2020-12-02 17:20,1.20881,1.20893,1.2088,1.20887,140
2020-12-02 17:21,1.20887,1.20905,1.20886,1.20902,150
2020-12-02 17:22,1.20902,1.20909,1.20899,1.20909,248
2020-12-02 17:23,1.20912,1.20932,1.20912,1.2093,275
2020-12-02 17:24,1.20932,1.2094,1.20928,1.20928,304
2020-12-02 17:25,1.20927,1.20936,1.20922,1.20933,437
2020-12-02 17:26,1.20933,1.20944,1.20933,1.20943,289
2020-12-02 17:27,1.20944,1.20952,1.20942,1.20947,342
2020-12-02 17:28,1.20948,1.20955,1.20947,1.20948,293
2020-12-02 17:29,1.20947,1.20952,1.20945,1.20951,121
2020-12-02 17:30,1.20952,1.20953,1.20935,1.20948,248
2020-12-02 17:31,1.20948,1.20969,1.20939,1.20969,349
2020-12-02 17:32,1.20968,1.20972,1.20954,1.20961,228
2020-12-02 17:33,1.20958,1.20959,1.20951,1.20955,156
2020-12-02 17:34,1.20956,1.20958,1.20945,1.20946,162
2020-12-02 17:35,1.20945,1.20945,1.20937,1.20937,331
2020-12-02 17:36,1.20938,1.20956,1.20936,1.20947,150
2020-12-02 17:37,1.20946,1.20961,1.20946,1.20957,184
2020-12-02 17:38,1.20958,1.20959,1.20946,1.20952,160
2020-12-02 17:39,1.20953,1.20956,1.20943,1.20946,201
2020-12-02 17:40,1.20945,1.20961,1.20945,1.20958,61
2020-12-02 17:41,1.20958,1.20961,1.20945,1.20946,79
2020-12-02 17:42,1.20945,1.20951,1.20936,1.20936,109
2020-12-02 17:43,1.20936,1.20972,1.20933,1.20971,161
2020-12-02 17:44,1.2097,1.20984,1.20961,1.20983,135
2020-12-02 17:45,1.20981,1.2099,1.20975,1.20988,188
2020-12-02 17:46,1.20988,1.2099,1.20966,1.20967,120
2020-12-02 17:47,1.20967,1.20976,1.2096,1.20971,212
2020-12-02 17:48,1.20971,1.20971,1.20952,1.20955,134
2020-12-02 17:49,1.20955,1.20959,1.20949,1.20957,175
2020-12-02 17:50,1.20956,1.20962,1.20951,1.20956,109
2020-12-02 17:51,1.20956,1.20959,1.20949,1.20951,203
2020-12-02 17:52,1.20953,1.2097,1.20951,1.20969,154
2020-12-02 17:53,1.20969,1.20972,1.20966,1.20967,181
2020-12-02 17:54,1.20967,1.20968,1.20945,1.20945,202
2020-12-02 17:55,1.20946,1.20954,1.20936,1.20937,350
2020-12-02 17:56,1.20938,1.20939,1.20931,1.20932,198
2020-12-02 17:57,1.20932,1.20937,1.20924,1.20924,420
2020-12-02 17:58,1.20924,1.20928,1.20907,1.20918,338
2020-12-02 17:59,1.20917,1.20934,1.20911,1.20933,592
2020-12-02 18:00,1.20933,1.20936,1.20921,1.20927,363
2020-12-02 18:01,1.20927,1.20942,1.20927,1.20942,187
2020-12-02 18:02,1.20941,1.20948,1.20927,1.20928,127
2020-12-02 18:03,1.2093,1.20933,1.20926,1.20927,110
2020-12-02 18:04,1.20927,1.20935,1.20927,1.20931,134
2020-12-02 18:05,1.20932,1.20942,1.20931,1.20939,152
2020-12-02 18:06,1.20939,1.20941,1.20933,1.20937,84
2020-12-02 18:07,1.20937,1.20938,1.20932,1.20932,178
2020-12-02 18:08,1.20932,1.20937,1.20931,1.20933,147
2020-12-02 18:09,1.20934,1.2094,1.20933,1.20934,100
2020-12-02 18:10,1.20934,1.20941,1.20934,1.2094,123
2020-12-02 18:11,1.2094,1.20948,1.20936,1.20936,100
2020-12-02 18:12,1.20936,1.20944,1.20931,1.20943,113
2020-12-02 18:13,1.20944,1.20945,1.20938,1.20939,71
2020-12-02 18:14,1.20939,1.20939,1.20928,1.20929,72
2020-12-02 18:15,1.20929,1.20933,1.20928,1.20928,133
2020-12-02 18:16,1.20928,1.20931,1.20927,1.2093,60
2020-12-02 18:17,1.2093,1.20944,1.2093,1.20943,70
2020-12-02 18:18,1.20943,1.20947,1.20942,1.20943,50
2020-12-02 18:19,1.20944,1.20953,1.20944,1.2095,121
2020-12-02 18:20,1.20949,1.20949,1.20938,1.20941,127
2020-12-02 18:21,1.20942,1.20945,1.20937,1.2094,112
2020-12-02 18:22,1.20939,1.20941,1.20937,1.20937,67
2020-12-02 18:23,1.20937,1.20939,1.20929,1.20937,114
2020-12-02 18:24,1.20939,1.20953,1.20939,1.20951,342
2020-12-02 18:25,1.20951,1.2096,1.2095,1.20957,147
2020-12-02 18:26,1.20956,1.20956,1.20948,1.2095,112
2020-12-02 18:27,1.20951,1.20953,1.20947,1.20948,67
2020-12-02 18:28,1.20947,1.20955,1.20945,1.20951,226
2020-12-02 18:29,1.20951,1.20952,1.20939,1.20944,81
2020-12-02 18:30,1.20945,1.20966,1.20945,1.20963,162
2020-12-02 18:31,1.20963,1.20963,1.20959,1.20963,50
2020-12-02 18:32,1.20964,1.20965,1.20963,1.20964,83
2020-12-02 18:33,1.20964,1.20976,1.20963,1.20975,127
2020-12-02 18:34,1.20974,1.20981,1.20973,1.2098,260
2020-12-02 18:35,1.20979,1.2098,1.20975,1.20977,120
2020-12-02 18:36,1.20978,1.20981,1.20967,1.20968,183
2020-12-02 18:37,1.20969,1.20974,1.20969,1.20973,111
2020-12-02 18:38,1.20973,1.20973,1.20966,1.20966,68
2020-12-02 18:39,1.20965,1.20968,1.20961,1.20963,120
2020-12-02 18:40,1.20962,1.20962,1.20957,1.20957,40
2020-12-02 18:41,1.20956,1.20956,1.20946,1.20951,162
2020-12-02 18:42,1.20951,1.20954,1.20948,1.20949,86
2020-12-02 18:43,1.20949,1.20952,1.20943,1.20943,72
2020-12-02 18:44,1.20942,1.20942,1.20938,1.20938,75
2020-12-02 18:45,1.20938,1.20947,1.20934,1.20947,144
2020-12-02 18:46,1.20947,1.20947,1.20938,1.20938,60
2020-12-02 18:47,1.20937,1.20937,1.20931,1.20932,74
2020-12-02 18:48,1.20931,1.20937,1.20929,1.20932,107
2020-12-02 18:49,1.20931,1.20941,1.20929,1.2094,73
2020-12-02 18:50,1.2094,1.20943,1.20935,1.20942,91
2020-12-02 18:51,1.20942,1.20944,1.2094,1.20944,74
2020-12-02 18:52,1.20942,1.20949,1.20936,1.20942,171
2020-12-02 18:53,1.20942,1.20942,1.20936,1.20937,18
2020-12-02 18:54,1.20937,1.20949,1.20936,1.20945,33
2020-12-02 18:55,1.20945,1.20957,1.20945,1.20953,40
2020-12-02 18:56,1.20954,1.20958,1.2095,1.20951,98
2020-12-02 18:57,1.20951,1.20952,1.20938,1.20945,142
2020-12-02 18:58,1.20946,1.20946,1.20925,1.20926,305
2020-12-02 18:59,1.20926,1.20931,1.20924,1.2093,136
2020-12-02 19:00,1.2093,1.20934,1.2092,1.20926,529
2020-12-02 19:01,1.20927,1.20928,1.20919,1.2092,284
2020-12-02 19:02,1.20919,1.20926,1.20917,1.20926,107
2020-12-02 19:03,1.20927,1.20939,1.20927,1.20939,232
2020-12-02 19:04,1.20938,1.20943,1.20928,1.20941,339
2020-12-02 19:05,1.20941,1.20947,1.20941,1.20943,189
2020-12-02 19:06,1.20943,1.20943,1.20938,1.20938,92
2020-12-02 19:07,1.20939,1.20943,1.20938,1.2094,113
2020-12-02 19:08,1.2094,1.2094,1.2092,1.2092,180
2020-12-02 19:09,1.20919,1.20919,1.20909,1.20917,231
2020-12-02 19:10,1.20917,1.20918,1.20913,1.20913,39
2020-12-02 19:11,1.20914,1.20915,1.209,1.20901,170
2020-12-02 19:12,1.209,1.20907,1.20899,1.20904,224
2020-12-02 19:13,1.20904,1.20908,1.20901,1.20907,190
2020-12-02 19:14,1.20907,1.20907,1.209,1.20903,191
2020-12-02 19:15,1.20902,1.20908,1.209,1.20907,251
2020-12-02 19:16,1.2091,1.20942,1.2091,1.20942,288
2020-12-02 19:17,1.20942,1.20942,1.20928,1.20933,229
2020-12-02 19:18,1.20934,1.20973,1.20934,1.20973,493
2020-12-02 19:19,1.20972,1.20981,1.20961,1.20978,340
2020-12-02 19:20,1.20979,1.20997,1.20975,1.20997,304
2020-12-02 19:21,1.20995,1.21017,1.20995,1.21012,408
2020-12-02 19:22,1.21012,1.21024,1.21009,1.21017,201
2020-12-02 19:23,1.21019,1.21023,1.21007,1.21008,279
2020-12-02 19:24,1.21007,1.21022,1.21007,1.21017,163
2020-12-02 19:25,1.21018,1.21022,1.21013,1.21017,226
2020-12-02 19:26,1.21016,1.21027,1.21016,1.21024,154
2020-12-02 19:27,1.21023,1.21023,1.21002,1.21003,274
2020-12-02 19:28,1.21002,1.21006,1.20989,1.20991,231
2020-12-02 19:29,1.20991,1.20991,1.20979,1.20988,324
2020-12-02 19:30,1.20987,1.21014,1.20982,1.21011,293
2020-12-02 19:31,1.21011,1.21011,1.20999,1.21,178
2020-12-02 19:32,1.21,1.21001,1.20992,1.20998,131
2020-12-02 19:33,1.21001,1.21017,1.21001,1.21016,122
2020-12-02 19:34,1.21015,1.21027,1.21003,1.21008,233
2020-12-02 19:35,1.21007,1.21007,1.20982,1.20987,182
2020-12-02 19:36,1.20986,1.20992,1.20976,1.20978,130
2020-12-02 19:37,1.20976,1.20978,1.20973,1.20977,181
2020-12-02 19:38,1.20978,1.20981,1.20966,1.20967,150
2020-12-02 19:39,1.20966,1.20976,1.20962,1.20965,282
2020-12-02 19:40,1.20965,1.20966,1.20946,1.20947,216
2020-12-02 19:41,1.20946,1.2096,1.20946,1.20953,218
2020-12-02 19:42,1.20951,1.20955,1.20946,1.20952,169
2020-12-02 19:43,1.20952,1.20957,1.20947,1.20957,479
2020-12-02 19:44,1.20958,1.20962,1.20956,1.20962,18
2020-12-02 19:45,1.20962,1.2098,1.20962,1.2098,128
2020-12-02 19:46,1.20981,1.20988,1.20978,1.20988,134
2020-12-02 19:47,1.2099,1.20994,1.20987,1.20987,227
2020-12-02 19:48,1.20987,1.20987,1.20981,1.20984,232
2020-12-02 19:49,1.20984,1.20985,1.20974,1.20974,328
2020-12-02 19:50,1.20976,1.20978,1.20959,1.20961,151
2020-12-02 19:51,1.20965,1.20971,1.2096,1.20966,121
2020-12-02 19:52,1.20965,1.20971,1.20962,1.2097,150
2020-12-02 19:53,1.20969,1.20972,1.20967,1.20968,171
2020-12-02 19:54,1.20969,1.20987,1.20966,1.20987,156
2020-12-02 19:55,1.20988,1.20996,1.20985,1.20996,145
2020-12-02 19:56,1.20997,1.21014,1.20994,1.21005,182
2020-12-02 19:57,1.21006,1.21006,1.20988,1.20994,157
2020-12-02 19:58,1.20996,1.21005,1.20991,1.20991,186
2020-12-02 19:59,1.20992,1.20998,1.20977,1.20997,166
2020-12-02 20:00,1.20995,1.21003,1.20992,1.20996,106
2020-12-02 20:01,1.20997,1.21,1.20975,1.20977,119
2020-12-02 20:02,1.20979,1.20986,1.20977,1.20986,48
2020-12-02 20:03,1.20987,1.20997,1.20986,1.20997,56
2020-12-02 20:04,1.20997,1.20999,1.20996,1.20998,87
2020-12-02 20:05,1.21,1.21001,1.20997,1.21001,56
2020-12-02 20:06,1.21002,1.21002,1.20998,1.21001,56
2020-12-02 20:07,1.21001,1.21006,1.20999,1.20999,51
2020-12-02 20:08,1.20998,1.21008,1.20998,1.21007,124
2020-12-02 20:09,1.21008,1.2101,1.21006,1.21006,40
2020-12-02 20:10,1.21006,1.21006,1.20997,1.20997,49
2020-12-02 20:11,1.20998,1.20998,1.20991,1.20996,62
2020-12-02 20:12,1.20995,1.20996,1.20989,1.20995,57
2020-12-02 20:13,1.20995,1.20995,1.20988,1.20988,51
2020-12-02 20:14,1.20989,1.20991,1.20985,1.20986,110
2020-12-02 20:15,1.20985,1.20985,1.2097,1.20971,184
2020-12-02 20:16,1.20973,1.20978,1.20971,1.20977,45
2020-12-02 20:17,1.20977,1.20977,1.20975,1.20976,46
2020-12-02 20:18,1.20976,1.20977,1.20975,1.20976,22
2020-12-02 20:19,1.20976,1.20977,1.20974,1.20974,13
2020-12-02 20:20,1.20973,1.20982,1.20971,1.20982,79
2020-12-02 20:21,1.20983,1.20985,1.20981,1.20985,36
2020-12-02 20:22,1.20986,1.20989,1.20981,1.20981,53
2020-12-02 20:23,1.20982,1.20982,1.20967,1.20971,59
2020-12-02 20:24,1.2097,1.20971,1.20966,1.20966,28
2020-12-02 20:25,1.20965,1.20974,1.20961,1.20974,60
2020-12-02 20:26,1.20973,1.20976,1.20971,1.20975,85
2020-12-02 20:27,1.20975,1.20975,1.2097,1.20972,94
2020-12-02 20:28,1.20973,1.20973,1.20967,1.20972,50
2020-12-02 20:29,1.20971,1.20972,1.20967,1.20969,63
2020-12-02 20:30,1.2097,1.20972,1.20967,1.2097,57
2020-12-02 20:31,1.2097,1.20972,1.20964,1.20964,134
2020-12-02 20:32,1.20963,1.20963,1.20957,1.20962,136
2020-12-02 20:33,1.2096,1.20969,1.2096,1.20968,145
2020-12-02 20:34,1.20968,1.20991,1.20967,1.2099,84
2020-12-02 20:35,1.20992,1.20995,1.20987,1.20987,132
2020-12-02 20:36,1.20988,1.20989,1.20981,1.20982,59
2020-12-02 20:37,1.20982,1.20986,1.20979,1.20984,119
2020-12-02 20:38,1.20985,1.20989,1.20982,1.20982,88
2020-12-02 20:39,1.20981,1.20985,1.20981,1.20982,62
2020-12-02 20:40,1.20982,1.2099,1.20982,1.20988,65
2020-12-02 20:41,1.20988,1.20993,1.20987,1.20993,81
2020-12-02 20:42,1.20992,1.20995,1.20985,1.20986,142
2020-12-02 20:43,1.20987,1.20991,1.20987,1.20991,79
2020-12-02 20:44,1.2099,1.21008,1.20987,1.21008,150
2020-12-02 20:45,1.21007,1.21007,1.20996,1.20996,62
2020-12-02 20:46,1.20996,1.21001,1.20996,1.21001,17
2020-12-02 20:47,1.21,1.21032,1.21,1.21031,88
2020-12-02 20:48,1.21031,1.21041,1.21031,1.21037,152
